Categories,,,,,,Filter attributes,,,,,,,,Package sizes,Conditions,,,,,,Hidden,,,
ID,Code,Name,Path,Level,Leaf,Brand,Colour,Material,Pattern,Size,Language Book,Video Game Rating,Video Game Platform,Internal memory capacity,Sim Lock,Size group,Author,Title,ISBN,All shippable,New with tags,New without tags,Very good,Good,Satisfactory,Not fully functional,Country/countries,Sorting Order,Size Group ID,Package Size Group
,,,,,,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Filters Only,Upload Form + Filters,Filters Only,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form Only,Upload Form Only,,,,,,,,,,,
5453,OS_BINDERS,Binders,Home/Office supplies/Document organisers/Binders,4,TRUE,TRUE,TRUE,TRUE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5454,OS_BINDER_ACCESSORIES,Binder accessories,Home/Office supplies/Document organisers/Binder accessories,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5455,OS_MAGAZINE_FILES,Magazine files,Home/Office supplies/Document organisers/Magazine files,4,TRUE,TRUE,TRUE,TRUE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5436,OS_WRITING_SUPPLIES,Writing supplies,Home/Office supplies/Writing supplies,3,FALSE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5456,OS_PENS,Pens,Home/Office supplies/Writing supplies/Pens,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5457,OS_PENCILS,Pencils,Home/Office supplies/Writing supplies/Pencils,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5458,OS_PENCIL_REFILLS,Pencil refills,Home/Office supplies/Writing supplies/Pencil refills,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5459,OS_HIGHLIGHTERS,Highlighters,Home/Office supplies/Writing supplies/Highlighters,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5460,OS_PENCIL_SHARPENERS,Pencil sharpeners,Home/Office supplies/Writing supplies/Pencil sharpeners,4,TRUE,TRUE,TRUE,TRUE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5461,OS_RUBBERS,Rubbers,Home/Office supplies/Writing supplies/Rubbers,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
